Year,ID2,Latitude,Longitude,TopDepth,BottomDepth,BulkDensity,Notes
1998.0,143.0,46.780103819119184,-117.07890309813091,4,5,1.5573683794550366,
1998.0,145.0,46.78012899993453,-117.07808499999828,0,1,1.393813174539124,
1998.0,145.0,46.78012899993453,-117.07808499999828,1,2,1.5406785912374485,
1998.0,145.0,46.78012899993453,-117.07808499999828,2,3,1.662190969389691,
1998.0,145.0,46.78012899993453,-117.07808499999828,3,4,1.6637980349086872,
1998.0,145.0,46.78012899993453,-117.07808499999828,4,5,1.6693118992694158,
1998.0,147.0,46.78022999993272,-117.07724899999708,0,1,1.52308366542631,
1998.0,147.0,46.78022999993272,-117.07724899999708,1,2,1.5957034886641612,
1998.0,147.0,46.78022999993272,-117.07724899999708,2,3,1.6242877766970325,
1998.0,147.0,46.78022999993272,-117.07724899999708,3,4,1.603876809511167,
1998.0,147.0,46.78022999993272,-117.07724899999708,4,5,1.619930329944427,
1998.0,149.0,46.780421999936074,-117.08710299999856,0,1,1.3560270284502147,
1998.0,149.0,46.780421999936074,-117.08710299999856,1,2,1.1972459748452087,
1998.0,149.0,46.780421999936074,-117.08710299999856,2,3,1.1556302202203208,
1998.0,149.0,46.780421999936074,-117.08710299999856,3,4,1.4203816691323545,
1998.0,149.0,46.780421999936074,-117.08710299999856,4,5,1.5977400652706133,
1998.0,151.0,46.78045544216129,-117.086225062341,0,1,1.398353947765572,
1998.0,151.0,46.78045544216129,-117.086225062341,1,2,1.4223220151591043,
1998.0,151.0,46.78045544216129,-117.086225062341,2,3,1.5330176290331483,
1998.0,151.0,46.78045544216129,-117.086225062341,3,4,1.624984550218597,
1998.0,151.0,46.78045544216129,-117.086225062341,4,5,1.6533671316747267,
1998.0,153.0,46.78049999992753,-117.08543099999355,0,1,1.2321282311074144,
1998.0,153.0,46.78049999992753,-117.08543099999355,1,2,1.2144899877866646,
1998.0,153.0,46.78049999992753,-117.08543099999355,2,3,1.2666436513853156,
1998.0,153.0,46.78049999992753,-117.08543099999355,3,4,1.2710689675806361,
1998.0,153.0,46.78049999992753,-117.08543099999355,4,5,1.2684697176655333,
1998.0,155.0,46.780436999934366,-117.08459499999869,0,1,1.4381399207505017,
1998.0,155.0,46.780436999934366,-117.08459499999869,1,2,1.4256662897203434,
1998.0,155.0,46.780436999934366,-117.08459499999869,2,3,1.5811355410680978,
1998.0,155.0,46.780436999934366,-117.08459499999869,3,4,1.6141112809342362,
1998.0,155.0,46.780436999934366,-117.08459499999869,4,5,1.6199868953880856,
1998.0,157.0,46.78045299993024,-117.08375900000375,0,1,1.4516831416001466,
1998.0,157.0,46.78045299993024,-117.08375900000375,1,2,1.4075105915020476,
1998.0,157.0,46.78045299993024,-117.08375900000375,2,3,1.4450561450978492,
1998.0,157.0,46.78045299993024,-117.08375900000375,3,4,1.5719322767382409,
1998.0,157.0,46.78045299993024,-117.08375900000375,4,5,1.57,
1998.0,159.0,46.78044299993169,-117.08292299999715,0,1,1.3752696242615488,
1998.0,159.0,46.78044299993169,-117.08292299999715,1,2,1.454827044884342,
1998.0,159.0,46.78044299993169,-117.08292299999715,2,3,1.4958417516969047,
1998.0,159.0,46.78044299993169,-117.08292299999715,3,4,1.5387330897770208,
1998.0,159.0,46.78044299993169,-117.08292299999715,4,5,1.588538608085657,
1998.0,161.0,46.780281999932356,-117.0820870000057,0,1,1.2342345971872957,
1998.0,161.0,46.780281999932356,-117.0820870000057,1,2,1.1816670268027276,
1998.0,161.0,46.780281999932356,-117.0820870000057,2,3,1.0711598668366449,
1998.0,161.0,46.780281999932356,-117.0820870000057,3,4,1.1666597320111094,
1998.0,161.0,46.780281999932356,-117.0820870000057,4,5,1.6389670439477304,
1998.0,163.0,46.78042299992829,-117.08125099999887,0,1,1.2206145998635463,
1998.0,163.0,46.78042299992829,-117.08125099999887,1,2,1.2794612954006677,
1998.0,163.0,46.78042299992829,-117.08125099999887,2,3,1.467923800933253,
1998.0,163.0,46.78042299992829,-117.08125099999887,3,4,1.579225474341864,
1998.0,163.0,46.78042299992829,-117.08125099999887,4,5,1.7210729572903936,
1998.0,165.0,46.780541999932495,-117.08041499999895,0,1,1.3040118479480072,
1998.0,165.0,46.780541999932495,-117.08041499999895,1,2,1.5540563711369986,
1998.0,165.0,46.780541999932495,-117.08041499999895,2,3,1.601446322720394,
1998.0,165.0,46.780541999932495,-117.08041499999895,3,4,1.6556350964036255,
1998.0,165.0,46.780541999932495,-117.08041499999895,4,5,1.6361091679571451,
1998.0,167.0,46.78047699992918,-117.07957899999805,0,1,1.3728744030403746,
1998.0,167.0,46.78047699992918,-117.07957899999805,1,2,1.4742101394995046,
1998.0,167.0,46.78047699992918,-117.07957899999805,2,3,1.5128860440025036,
1998.0,167.0,46.78047699992918,-117.07957899999805,3,4,1.5238169665643504,
1998.0,167.0,46.78047699992918,-117.07957899999805,4,5,1.4990877408803749,
1998.0,169.0,46.780409999930704,-117.07874299999855,0,1,1.4380504817222692,
1998.0,169.0,46.780409999930704,-117.07874299999855,1,2,1.4353800165649016,
1998.0,169.0,46.780409999930704,-117.07874299999855,2,3,1.606484752712058,
1998.0,169.0,46.780409999930704,-117.07874299999855,3,4,1.693144962418752,
1998.0,169.0,46.780409999930704,-117.07874299999855,4,5,1.7307422200696356,
1998.0,171.0,46.78035199992877,-117.07790700000423,0,1,1.5166554833179253,
1998.0,171.0,46.78035199992877,-117.07790700000423,1,2,1.5342711010519454,
1998.0,171.0,46.78035199992877,-117.07790700000423,2,3,1.653926799695021,
1998.0,171.0,46.78035199992877,-117.07790700000423,3,4,1.6881482385835036,
1998.0,171.0,46.78035199992877,-117.07790700000423,4,5,1.6925349316153189,
1998.0,173.0,46.78028999993326,-117.07707100000248,0,1,1.5933025243385504,
1998.0,173.0,46.78028999993326,-117.07707100000248,1,2,1.610870216953662,
1998.0,173.0,46.78028999993326,-117.07707100000248,2,3,1.6722980963487508,
1998.0,173.0,46.78028999993326,-117.07707100000248,3,4,1.7105007987579592,
1998.0,173.0,46.78028999993326,-117.07707100000248,4,5,1.7347369703553903,
1998.0,175.0,46.780707999932396,-117.08687899999863,0,1,1.2853942969410872,
1998.0,175.0,46.780707999932396,-117.08687899999863,1,2,1.18230064973971,
1998.0,175.0,46.780707999932396,-117.08687899999863,2,3,1.3904019879808114,
1998.0,175.0,46.780707999932396,-117.08687899999863,3,4,1.4665581016053753,
1998.0,175.0,46.780707999932396,-117.08687899999863,4,5,1.6175289883204151,
1998.0,177.0,46.780762999930715,-117.08604300000336,0,1,1.3763093564736844,
1998.0,177.0,46.780762999930715,-117.08604300000336,1,2,1.4630208359221104,
1998.0,177.0,46.780762999930715,-117.08604300000336,2,3,1.5687942491166376,
1998.0,177.0,46.780762999930715,-117.08604300000336,3,4,1.6295971207250584,
1998.0,177.0,46.780762999930715,-117.08604300000336,4,5,1.7005064146205502,
1998.0,179.0,46.78078599993143,-117.08520700000078,0,1,1.3166605802553217,
1998.0,179.0,46.78078599993143,-117.08520700000078,1,2,1.2182526650362067,
1998.0,179.0,46.78078599993143,-117.08520700000078,2,3,1.415498215404657,
1998.0,179.0,46.78078599993143,-117.08520700000078,3,4,1.5472523538536682,
1998.0,179.0,46.78078599993143,-117.08520700000078,4,5,1.6924322474399436,
1998.0,181.0,46.78072299993372,-117.08437100000593,0,1,1.3702089207240293,
1998.0,181.0,46.78072299993372,-117.08437100000593,1,2,1.3406075932092496,
1998.0,181.0,46.78072299993372,-117.08437100000593,2,3,1.4138260552873358,
1998.0,181.0,46.78072299993372,-117.08437100000593,3,4,1.4857675990434855,
1998.0,181.0,46.78072299993372,-117.08437100000593,4,5,1.4709426158135457,
1998.0,183.0,46.78073899993008,-117.08353499999849,0,1,1.2857916586211076,
1998.0,183.0,46.78073899993008,-117.08353499999849,1,2,1.3219705870174763,
1998.0,183.0,46.78073899993008,-117.08353499999849,2,3,1.3339976684373338,
1998.0,183.0,46.78073899993008,-117.08353499999849,3,4,1.4600429981911869,
1998.0,183.0,46.78073899993008,-117.08353499999849,4,5,1.6610803740038131,
1998.0,185.0,46.78072899993331,-117.08269899999522,0,1,1.340400685889177,
1998.0,185.0,46.78072899993331,-117.08269899999522,1,2,1.3637163597499238,
1998.0,185.0,46.78072899993331,-117.08269899999522,2,3,1.4379393449935904,
1998.0,185.0,46.78072899993331,-117.08269899999522,3,4,1.4411047896422369,
1998.0,185.0,46.78072899993331,-117.08269899999522,4,5,1.573361838693921,
1998.0,187.0,46.7805679999344,-117.08186300000351,0,1,1.5358948638678571,
1998.0,187.0,46.7805679999344,-117.08186300000351,1,2,1.591522469215811,
1998.0,187.0,46.7805679999344,-117.08186300000351,2,3,1.6392474268109003,
1998.0,187.0,46.7805679999344,-117.08186300000351,3,4,1.664839382960268,
1998.0,187.0,46.7805679999344,-117.08186300000351,4,5,1.6717652686469247,
1998.0,189.0,46.78070899993351,-117.08102700000369,0,1,1.3609133339636281,
1998.0,189.0,46.78070899993351,-117.08102700000369,1,2,1.2288671892988154,
1998.0,189.0,46.78070899993351,-117.08102700000369,2,3,1.3716612889969129,
1998.0,189.0,46.78070899993351,-117.08102700000369,3,4,1.4183521208410463,
1998.0,189.0,46.78070899993351,-117.08102700000369,4,5,0.7082187734590525,
1998.0,191.0,46.780827999932974,-117.080190999997,0,1,1.3179799032422956,
1998.0,191.0,46.780827999932974,-117.080190999997,1,2,1.4203315446623872,
1998.0,191.0,46.780827999932974,-117.080190999997,2,3,1.5858776966560018,
1998.0,191.0,46.780827999932974,-117.080190999997,3,4,1.6316086404405348,
1998.0,191.0,46.780827999932974,-117.080190999997,4,5,1.6913005794701514,
1998.0,193.0,46.780762999934254,-117.07935500000444,0,1,1.341463333038937,
1998.0,193.0,46.780762999934254,-117.07935500000444,1,2,1.3614468996956839,
1998.0,193.0,46.780762999934254,-117.07935500000444,2,3,1.3911276711893659,
1998.0,193.0,46.780762999934254,-117.07935500000444,3,4,1.3504347949526063,
1998.0,193.0,46.780762999934254,-117.07935500000444,4,5,1.3803626694487539,
1998.0,195.0,46.78069599993146,-117.07851899999538,0,1,1.3921951303904485,
1998.0,195.0,46.78069599993146,-117.07851899999538,1,2,1.3986089606167282,
1998.0,195.0,46.78069599993146,-117.07851899999538,2,3,1.4328587255385363,
1998.0,195.0,46.78069599993146,-117.07851899999538,3,4,1.4330387359787347,
1998.0,195.0,46.78069599993146,-117.07851899999538,4,5,1.4381272119276298,
1998.0,197.0,46.780637999933774,-117.07768299999356,0,1,1.4980604860643472,
1998.0,197.0,46.780637999933774,-117.07768299999356,1,2,1.5255983955677654,
1998.0,197.0,46.780637999933774,-117.07768299999356,2,3,1.5618447671094853,
1998.0,197.0,46.780637999933774,-117.07768299999356,3,4,1.5156885854096203,
1998.0,197.0,46.780637999933774,-117.07768299999356,4,5,1.3754745295826205,
1998.0,199.0,46.7805759999337,-117.07684700000088,0,1,1.5189539475718326,
1998.0,199.0,46.7805759999337,-117.07684700000088,1,2,1.463545249108022,
1998.0,199.0,46.7805759999337,-117.07684700000088,2,3,1.5153887439867106,
1998.0,199.0,46.7805759999337,-117.07684700000088,3,4,1.712096925442212,
1998.0,199.0,46.7805759999337,-117.07684700000088,4,5,1.7229772651513675,
1998.0,201.0,46.781048999929155,-117.08624199999502,0,1,1.4357585620457622,
1998.0,201.0,46.781048999929155,-117.08624199999502,1,2,1.490054512063408,
1998.0,201.0,46.781048999929155,-117.08624199999502,2,3,1.5083068298337632,
1998.0,201.0,46.781048999929155,-117.08624199999502,3,4,1.653138452834142,
1998.0,201.0,46.781048999929155,-117.08624199999502,4,5,1.7,
1998.0,203.0,46.78107199993304,-117.08540599999945,0,1,1.4897153784843777,
1998.0,203.0,46.78107199993304,-117.08540599999945,1,2,1.4522481370916012,
1998.0,203.0,46.78107199993304,-117.08540599999945,2,3,1.6547447135381925,
1998.0,203.0,46.78107199993304,-117.08540599999945,3,4,1.6628685129628895,
1998.0,203.0,46.78107199993304,-117.08540599999945,4,5,1.6432683943893611,
1998.0,205.0,46.78100899993385,-117.08456999999541,0,1,1.5048023688409695,
1998.0,205.0,46.78100899993385,-117.08456999999541,1,2,1.3442805332332446,
1998.0,205.0,46.78100899993385,-117.08456999999541,2,3,1.3441187447844705,
1998.0,205.0,46.78100899993385,-117.08456999999541,3,4,1.5320628456378762,
1998.0,205.0,46.78100899993385,-117.08456999999541,4,5,1.5529686811900376,
1998.0,207.0,46.78103937750355,-117.0837549741222,0,1,1.4795162964751665,
1998.0,207.0,46.78103937750355,-117.0837549741222,1,2,1.2379430278920072,
1998.0,207.0,46.78103937750355,-117.0837549741222,2,3,1.205640464603117,
1998.0,207.0,46.78103937750355,-117.0837549741222,3,4,1.4851550052396731,
1998.0,207.0,46.78103937750355,-117.0837549741222,4,5,1.4995580474890688,
1998.0,209.0,46.78101499993282,-117.08289799999514,0,1,1.3749436751781785,
1998.0,209.0,46.78101499993282,-117.08289799999514,1,2,1.5154344873121954,
1998.0,209.0,46.78101499993282,-117.08289799999514,2,3,1.6320328224764957,
1998.0,209.0,46.78101499993282,-117.08289799999514,3,4,1.6110478668241068,
1998.0,209.0,46.78101499993282,-117.08289799999514,4,5,1.5878304975092037,
1998.0,211.0,46.78085399992829,-117.0820619999992,0,1,1.3934657644162245,
1998.0,211.0,46.78085399992829,-117.0820619999992,1,2,1.4058642936984358,
1998.0,211.0,46.78085399992829,-117.0820619999992,2,3,1.3977339127628827,
1998.0,211.0,46.78085399992829,-117.0820619999992,3,4,1.4599434682990384,
1998.0,211.0,46.78085399992829,-117.0820619999992,4,5,1.6256667648707341,
1998.0,213.0,46.780994999933746,-117.08122599999662,0,1,1.4241784410805913,
1998.0,213.0,46.780994999933746,-117.08122599999662,1,2,1.423397006927271,
1998.0,213.0,46.780994999933746,-117.08122599999662,2,3,1.4811490967834127,
1998.0,213.0,46.780994999933746,-117.08122599999662,3,4,1.5606481971284976,
1998.0,213.0,46.780994999933746,-117.08122599999662,4,5,1.5379660727441262,
1998.0,215.0,46.781118062986096,-117.08043771337856,0,1,1.4173356615897237,
1998.0,215.0,46.781118062986096,-117.08043771337856,1,2,1.3299344169028473,
1998.0,215.0,46.781118062986096,-117.08043771337856,2,3,1.3601692466025377,
1998.0,215.0,46.781118062986096,-117.08043771337856,3,4,1.397687569763869,
1998.0,215.0,46.781118062986096,-117.08043771337856,4,5,1.508654441103002,
1998.0,217.0,46.78104899993151,-117.07955400000166,0,1,1.3336097777297797,
1998.0,217.0,46.78104899993151,-117.07955400000166,1,2,1.380916332508984,
1998.0,217.0,46.78104899993151,-117.07955400000166,2,3,1.4274127129312983,
1998.0,217.0,46.78104899993151,-117.07955400000166,3,4,1.4917667097074498,
1998.0,217.0,46.78104899993151,-117.07955400000166,4,5,1.5857689886575497,
1998.0,219.0,46.78098199992746,-117.07871799999485,0,1,1.2548334732872994,
1998.0,219.0,46.78098199992746,-117.07871799999485,1,2,1.222749174622846,
1998.0,219.0,46.78098199992746,-117.07871799999485,2,3,1.3258390833116231,
1998.0,219.0,46.78098199992746,-117.07871799999485,3,4,1.3745256231624885,
1998.0,219.0,46.78098199992746,-117.07871799999485,4,5,1.4155323949669936,
1998.0,221.0,46.78092399992803,-117.07788200000236,0,1,1.3208717314318486,
1998.0,221.0,46.78092399992803,-117.07788200000236,1,2,1.3681660754380893,
1998.0,221.0,46.78092399992803,-117.07788200000236,2,3,1.4757845310431135,
1998.0,221.0,46.78092399992803,-117.07788200000236,3,4,1.5562010393951677,
1998.0,221.0,46.78092399992803,-117.07788200000236,4,5,1.5054884295795854,
1998.0,223.0,46.780861999935425,-117.07704600000427,0,1,1.5224893150504293,
1998.0,223.0,46.780861999935425,-117.07704600000427,1,2,1.5497898840568678,
1998.0,223.0,46.780861999935425,-117.07704600000427,2,3,1.6535406743920673,
1998.0,223.0,46.780861999935425,-117.07704600000427,3,4,1.7441642881865191,
1998.0,223.0,46.780861999935425,-117.07704600000427,4,5,1.7419774441586062,
1998.0,225.0,46.781364999935064,-117.08629499999674,0,1,1.4164514667431933,
1998.0,225.0,46.781364999935064,-117.08629499999674,1,2,1.4348119368981704,
1998.0,225.0,46.781364999935064,-117.08629499999674,2,3,1.5146458665022122,
1998.0,225.0,46.781364999935064,-117.08629499999674,3,4,1.57556636464153,
1998.0,225.0,46.781364999935064,-117.08629499999674,4,5,1.6033664832915595,
1998.0,227.0,46.78122202835613,-117.08543278168331,0,1,1.4280753405907722,
1998.0,227.0,46.78122202835613,-117.08543278168331,1,2,1.4559277869936995,
1998.0,227.0,46.78122202835613,-117.08543278168331,2,3,1.4912064054682614,
1998.0,227.0,46.78122202835613,-117.08543278168331,3,4,1.5102459501834469,
1998.0,227.0,46.78122202835613,-117.08543278168331,4,5,1.6211436676472142,
1998.0,229.0,46.78120599993148,-117.08462300000315,0,1,1.4063206033312847,
1998.0,229.0,46.78120599993148,-117.08462300000315,1,2,1.2958649667488613,
1998.0,229.0,46.78120599993148,-117.08462300000315,2,3,1.4540701148567017,
1998.0,229.0,46.78120599993148,-117.08462300000315,3,4,1.5647958299972666,
1998.0,229.0,46.78120599993148,-117.08462300000315,4,5,1.5374871398188683,
1998.0,231.0,46.78124799993449,-117.08378699999498,0,1,1.4137193851658394,
1998.0,231.0,46.78124799993449,-117.08378699999498,1,2,1.55809060256703,
1998.0,231.0,46.78124799993449,-117.08378699999498,2,3,1.6115738699942526,
1998.0,231.0,46.78124799993449,-117.08378699999498,3,4,1.6180550755681489,
1998.0,231.0,46.78124799993449,-117.08378699999498,4,5,1.6248142983607128,
1998.0,233.0,46.78123199993021,-117.08295099999891,0,1,1.3261743192084452,
1998.0,233.0,46.78123199993021,-117.08295099999891,1,2,1.1767296949801525,
1998.0,233.0,46.78123199993021,-117.08295099999891,2,3,1.2263948840252445,
1998.0,233.0,46.78123199993021,-117.08295099999891,3,4,1.2392955442143705,
1998.0,233.0,46.78123199993021,-117.08295099999891,4,5,1.2292808960428658,
1998.0,235.0,46.78133799992742,-117.08211500000289,0,1,1.3846789511602158,
1998.0,235.0,46.78133799992742,-117.08211500000289,1,2,1.3105761031788186,
1998.0,235.0,46.78133799992742,-117.08211500000289,2,3,1.452795757045564,
1998.0,235.0,46.78133799992742,-117.08211500000289,3,4,1.547458781117196,
1998.0,235.0,46.78133799992742,-117.08211500000289,4,5,1.559708476598456,
1998.0,237.0,46.78126347505042,-117.08124366991305,0,1,1.3414645146663147,
1998.0,237.0,46.78126347505042,-117.08124366991305,1,2,1.4615800032709556,
1998.0,237.0,46.78126347505042,-117.08124366991305,2,3,1.5938195002045878,
1998.0,237.0,46.78126347505042,-117.08124366991305,3,4,1.5852727890788774,
1998.0,237.0,46.78126347505042,-117.08124366991305,4,5,1.5736342434969393,
1998.0,239.0,46.781153377839686,-117.08045495122812,0,1,1.4277495103633024,
1998.0,239.0,46.781153377839686,-117.08045495122812,1,2,1.2604203475607292,
1998.0,239.0,46.781153377839686,-117.08045495122812,2,3,1.313287546943395,
1998.0,239.0,46.781153377839686,-117.08045495122812,3,4,1.4267487754507715,
1998.0,239.0,46.781153377839686,-117.08045495122812,4,5,1.615654818866152,
1998.0,241.0,46.78137099993001,-117.07960700000372,0,1,1.1673826029238912,
1998.0,241.0,46.78137099993001,-117.07960700000372,1,2,1.3738605984033585,
1998.0,241.0,46.78137099993001,-117.07960700000372,2,3,1.4354098184409882,
1998.0,241.0,46.78137099993001,-117.07960700000372,3,4,1.467722432184583,
1998.0,241.0,46.78137099993001,-117.07960700000372,4,5,1.5053058312033847,
1998.0,243.0,46.781255999928206,-117.07877100000395,0,1,1.2724041003648752,
1998.0,243.0,46.781255999928206,-117.07877100000395,1,2,1.2668610985241027,
1998.0,243.0,46.781255999928206,-117.07877100000395,2,3,1.3872171205773576,
1998.0,243.0,46.781255999928206,-117.07877100000395,3,4,1.470156735178672,
1998.0,243.0,46.781255999928206,-117.07877100000395,4,5,1.501057677915271,
1998.0,245.0,46.781272999935595,-117.07793500000028,0,1,1.3599681067740161,
1998.0,245.0,46.781272999935595,-117.07793500000028,1,2,1.2787290876565813,
1998.0,245.0,46.781272999935595,-117.07793500000028,2,3,1.509375796285603,
1998.0,245.0,46.781272999935595,-117.07793500000028,3,4,1.5960120695236284,
1998.0,245.0,46.781272999935595,-117.07793500000028,4,5,1.5502328597037165,
1998.0,247.0,46.78137399993236,-117.07709900000047,0,1,1.4529213128063228,
1998.0,247.0,46.78137399993236,-117.07709900000047,1,2,1.466042080002652,
1998.0,247.0,46.78137399993236,-117.07709900000047,2,3,1.5197210672047647,
1998.0,247.0,46.78137399993236,-117.07709900000047,3,4,1.5324218049321434,
1998.0,247.0,46.78137399993236,-117.07709900000047,4,5,1.5231566139724109,
1998.0,249.0,46.7815259999292,-117.08586399999895,0,1,1.3790449050709217,
1998.0,249.0,46.7815259999292,-117.08586399999895,1,2,1.3855337945562654,
1998.0,249.0,46.7815259999292,-117.08586399999895,2,3,1.336872390877266,
1998.0,249.0,46.7815259999292,-117.08586399999895,3,4,1.4973701842005727,
1998.0,249.0,46.7815259999292,-117.08586399999895,4,5,1.6806801304501517,
1998.0,251.0,46.781491999931966,-117.08502800000515,0,1,1.2822576453467611,
1998.0,251.0,46.781491999931966,-117.08502800000515,1,2,1.26092693678392,
1998.0,251.0,46.781491999931966,-117.08502800000515,2,3,1.325562550246755,
1998.0,251.0,46.781491999931966,-117.08502800000515,3,4,1.4084938493323367,
1998.0,251.0,46.781491999931966,-117.08502800000515,4,5,1.5049329872531563,
1998.0,253.0,46.781533999930076,-117.08419199999821,0,1,1.3872946540852609,
1998.0,253.0,46.781533999930076,-117.08419199999821,1,2,1.5580882085314751,
1998.0,253.0,46.781533999930076,-117.08419199999821,2,3,1.526498282721227,
1998.0,253.0,46.781533999930076,-117.08419199999821,3,4,1.5,
1998.0,253.0,46.781533999930076,-117.08419199999821,4,5,1.490682416,
1998.0,255.0,46.781517999932795,-117.08335600000035,0,1,1.2940081096541372,
1998.0,255.0,46.781517999932795,-117.08335600000035,1,2,1.3045742564837162,
1998.0,255.0,46.781517999932795,-117.08335600000035,2,3,1.5455960426307471,
1998.0,255.0,46.781517999932795,-117.08335600000035,3,4,1.5900459432746843,
1998.0,255.0,46.781517999932795,-117.08335600000035,4,5,1.6142405581596564,
1998.0,257.0,46.78162399993097,-117.0825200000012,0,1,1.3827361673185248,
1998.0,257.0,46.78162399993097,-117.0825200000012,1,2,1.3904327805846415,
1998.0,257.0,46.78162399993097,-117.0825200000012,2,3,1.3840804471991417,
1998.0,257.0,46.78162399993097,-117.0825200000012,3,4,1.474600474242961,
1998.0,257.0,46.78162399993097,-117.0825200000012,4,5,1.404533983663196,
1998.0,259.0,46.781564999929024,-117.08168399999407,0,1,1.36063381413097,
1998.0,259.0,46.781564999929024,-117.08168399999407,1,2,1.567752658418458,
1998.0,259.0,46.781564999929024,-117.08168399999407,2,3,1.6594233379260699,
1998.0,259.0,46.781564999929024,-117.08168399999407,3,4,1.706124927137326,
1998.0,259.0,46.781564999929024,-117.08168399999407,4,5,1.70998982870875,
1998.0,261.0,46.78142299992753,-117.08084800000364,0,1,1.264874243214737,
1998.0,261.0,46.78142299992753,-117.08084800000364,1,2,1.16939684170158,
1998.0,261.0,46.78142299992753,-117.08084800000364,2,3,1.5685529364209791,
1998.0,261.0,46.78142299992753,-117.08084800000364,3,4,1.6010690813719766,
1998.0,261.0,46.78142299992753,-117.08084800000364,4,5,1.6453016961975389,
1998.0,263.0,46.78165699993257,-117.08001200000204,0,1,1.331400269905538,
1998.0,263.0,46.78165699993257,-117.08001200000204,1,2,1.4377900434155972,
1998.0,263.0,46.78165699993257,-117.08001200000204,2,3,1.4630821507460263,
1998.0,263.0,46.78165699993257,-117.08001200000204,3,4,1.5905107785603392,
1998.0,263.0,46.78165699993257,-117.08001200000204,4,5,1.56452916018177,
1998.0,265.0,46.781533819161616,-117.07915809762369,0,1,1.2556090836985656,
1998.0,265.0,46.781533819161616,-117.07915809762369,1,2,1.2004676053291035,
1998.0,265.0,46.781533819161616,-117.07915809762369,2,3,1.3203489530098251,
1998.0,265.0,46.781533819161616,-117.07915809762369,3,4,1.4302456891465891,
1998.0,265.0,46.781533819161616,-117.07915809762369,4,5,1.480324555143318,
1998.0,267.0,46.78155899992849,-117.07833999999748,0,1,1.3329708697438178,
1998.0,267.0,46.78155899992849,-117.07833999999748,1,2,1.4474822066354802,
1998.0,267.0,46.78155899992849,-117.07833999999748,2,3,1.558844077178992,
1998.0,267.0,46.78155899992849,-117.07833999999748,3,4,1.662080958778358,
1998.0,267.0,46.78155899992849,-117.07833999999748,4,5,1.6960999371612742,
1998.0,269.0,46.78165999993548,-117.07750399999632,0,1,1.5153604436546217,
1998.0,269.0,46.78165999993548,-117.07750399999632,1,2,1.3304176891119495,
1998.0,269.0,46.78165999993548,-117.07750399999632,2,3,1.3675100552597934,
1998.0,269.0,46.78165999993548,-117.07750399999632,3,4,1.475236196,
1998.0,269.0,46.78165999993548,-117.07750399999632,4,5,1.61,
1998.0,271.0,46.78155799992734,-117.07666799999859,0,1,1.3714830707496075,
1998.0,271.0,46.78155799992734,-117.07666799999859,1,2,1.4047952071459848,
1998.0,271.0,46.78155799992734,-117.07666799999859,2,3,1.6384061212668493,
1998.0,271.0,46.78155799992734,-117.07666799999859,3,4,1.6495910418973794,
1998.0,271.0,46.78155799992734,-117.07666799999859,4,5,1.5726765702601668,
1998.0,273.0,46.78192999992811,-117.08517200000414,0,1,1.3110883100560218,
1998.0,273.0,46.78192999992811,-117.08517200000414,1,2,1.502959070533466,
1998.0,273.0,46.78192999992811,-117.08517200000414,2,3,1.6048795778817742,
1998.0,273.0,46.78192999992811,-117.08517200000414,3,4,1.5892157631848844,
1998.0,273.0,46.78192999992811,-117.08517200000414,4,5,1.6814479436896161,
1998.0,275.0,46.781877779161434,-117.08435696899372,0,1,1.2176733098318733,
1998.0,275.0,46.781877779161434,-117.08435696899372,1,2,1.2388680154658407,
1998.0,275.0,46.781877779161434,-117.08435696899372,2,3,1.3950289221123016,
1998.0,275.0,46.781877779161434,-117.08435696899372,3,4,1.4678726729943308,
1998.0,275.0,46.781877779161434,-117.08435696899372,4,5,1.5162545778794343,
1998.0,277.0,46.78188299993486,-117.083499999999,0,1,1.4165485598120644,
1998.0,277.0,46.78188299993486,-117.083499999999,1,2,1.448126448619495,
1998.0,277.0,46.78188299993486,-117.083499999999,2,3,1.4535016600730637,
1998.0,277.0,46.78188299993486,-117.083499999999,3,4,1.4234896180918593,
1998.0,277.0,46.78188299993486,-117.083499999999,4,5,1.3390780013827908,
1998.0,279.0,46.781859366581614,-117.0826500763833,0,1,1.3305213220362382,
1998.0,279.0,46.781859366581614,-117.0826500763833,1,2,1.4299401710297657,
1998.0,279.0,46.781859366581614,-117.0826500763833,2,3,1.5167413467941406,
1998.0,279.0,46.781859366581614,-117.0826500763833,3,4,1.537812326339765,
1998.0,279.0,46.781859366581614,-117.0826500763833,4,5,1.6236934105379697,
1998.0,281.0,46.781704814720364,-117.08181227504208,0,1,1.2838139917849107,
1998.0,281.0,46.781704814720364,-117.08181227504208,1,2,1.2963165193975867,
1998.0,281.0,46.781704814720364,-117.08181227504208,2,3,1.358217947630854,
1998.0,281.0,46.781704814720364,-117.08181227504208,3,4,1.3268199150230222,
1998.0,281.0,46.781704814720364,-117.08181227504208,4,5,1.3729487137699548,
1998.0,283.0,46.78185299992892,-117.08099199999462,0,1,1.3151695895691977,
1998.0,283.0,46.78185299992892,-117.08099199999462,1,2,1.3759566056008223,
1998.0,283.0,46.78185299992892,-117.08099199999462,2,3,1.5167654345673438,
1998.0,283.0,46.78185299992892,-117.08099199999462,3,4,1.587206914578206,
1998.0,283.0,46.78185299992892,-117.08099199999462,4,5,1.5416529120340454,
