Year,Season,ID2,Latitude,Longitude,TopDepth,BottomDepth,BulkDensity,GravimetricWaterContent,VolumetricWaterContent,Nitrate,Ammonia,Notes
1999,Fall,23,46.77900277872107,-117.08683096836631,1,2,1.4913785623705325,0.11581636220216751,0.17272603976005346,0.2891155380857437,,
1999,Fall,23,46.77900277872107,-117.08683096836631,2,3,1.5516716767409968,0.11713622510433197,0.18175696281474962,0.0,,
1999,Fall,23,46.77900277872107,-117.08683096836631,3,4,1.5942758468771745,0.12068221718072891,0.19240074399882168,0.0,,
1999,Fall,25,46.779046999935034,-117.08597400000059,0,1,1.3399500926912697,0.09969960898160934,0.1335925002961908,4.983444498181267,,
1999,Fall,25,46.779046999935034,-117.08597400000059,1,2,1.4298589402588604,0.09713716059923172,0.13889243751417218,0.3888549100799765,,
1999,Fall,25,46.779046999935034,-117.08597400000059,2,3,1.5797680523761921,0.08973795920610428,0.14176516103924153,0.3887518354517997,,
1999,Fall,25,46.779046999935034,-117.08597400000059,3,4,1.6177578304234335,0.108352430164814,0.17528799234453607,0.0,,
1999,Fall,27,46.779062819066674,-117.08511703761205,0,1,1.2751563439355404,0.10271362960338593,0.1309759363974029,3.383352709208738,,
1999,Fall,27,46.779062819066674,-117.08511703761205,1,2,1.3817364376814159,0.09946426004171371,0.1374333923466555,0.5881086918573519,,
1999,Fall,27,46.779062819066674,-117.08511703761205,2,3,1.3469012240732254,0.10789070278406143,0.14531811964597288,0.2888834589386476,,
1999,Fall,27,46.779062819066674,-117.08511703761205,3,4,1.3038051244823734,0.14032584428787231,0.1829575548798435,0.08893210608252927,,
1999,Fall,29,46.7790069999304,-117.0843020000047,0,1,1.3299596657137336,0.1009284257888794,0.13423073542319142,2.089175039927493,,
1999,Fall,29,46.7790069999304,-117.0843020000047,1,2,1.416771906483704,0.10097898542881012,0.14306418970076548,0.0,,
1999,Fall,29,46.7790069999304,-117.0843020000047,2,3,1.4024364725166782,0.1317508965730667,0.1847722626408414,0.888019715380932,,
1999,Fall,29,46.7790069999304,-117.0843020000047,3,4,1.4485873515042642,0.16126425564289093,0.23360536097404197,0.2889618768669149,,
1999,Fall,31,46.77902299993373,-117.08346599999622,0,1,1.3474026780994555,0.0949203222990036,0.1278958964717409,20.614989187971684,,
1999,Fall,31,46.77902299993373,-117.08346599999622,1,2,1.4044198589971708,0.11563259363174438,0.1623967108437716,1.289662374955398,,
1999,Fall,31,46.77902299993373,-117.08346599999622,2,3,1.4945166904096974,0.12991072237491608,0.1941537428524926,1.5899629812225984,,
1999,Fall,31,46.77902299993373,-117.08346599999622,3,4,1.6366234719059405,0.14490298926830292,0.23715163338583917,0.9903491779478099,,
1999,Fall,33,46.77901299993611,-117.08263000000014,0,1,1.328375579007485,0.08365395665168762,0.11112387310345259,2.0890081854231584,,
1999,Fall,33,46.77901299993611,-117.08263000000014,1,2,1.3423358571774326,0.10402451455593109,0.13963583591390208,0.7872414546161374,,
1999,Fall,33,46.77901299993611,-117.08263000000014,2,3,1.4046557265396036,0.13399502635002136,0.1882168810903826,0.2878450117649043,,
1999,Fall,33,46.77901299993611,-117.08263000000014,3,4,1.493656650803207,0.16604112088680267,0.2480084245193921,0.6884873150473775,,
1999,Fall,35,46.77885199993585,-117.08179400000536,0,1,1.4251656960870653,0.12812285125255585,0.18259629249000828,4.183034913826764,,
1999,Fall,35,46.77885199993585,-117.08179400000536,1,2,1.4215017412141413,0.2319033443927765,0.32965100784771445,2.389628145739724,,
1999,Fall,35,46.77885199993585,-117.08179400000536,2,3,1.6723513461047856,0.19575582444667816,0.3273725165212543,1.287118029497189,,
1999,Fall,35,46.77885199993585,-117.08179400000536,3,4,1.606815552130692,0.26137009263038635,0.41997352970034435,0.48721551380443867,,
1999,Fall,37,46.7789929999345,-117.08095799999668,0,1,1.4009780953909718,0.15731622278690338,0.22039658217409772,7.286363215952538,,
1999,Fall,37,46.7789929999345,-117.08095799999668,1,2,1.4044851095307034,0.22456291317939758,0.31539526771330006,1.7884681700998317,,
1999,Fall,37,46.7789929999345,-117.08095799999668,2,3,1.5448337804698506,0.257902592420578,0.3984166368420566,1.1867863448747682,,
1999,Fall,37,46.7789929999345,-117.08095799999668,3,4,1.6611729191987743,0.22780820727348328,0.3784288246939317,0.7877638426847221,,
1999,Fall,39,46.779111999935864,-117.08012199999722,0,1,1.5319200351385218,0.15517160296440125,0.23771048746572632,7.095710407933936,,
1999,Fall,39,46.779111999935864,-117.08012199999722,1,2,1.5309462749562008,0.25362563133239746,0.3882872155217486,1.9848652604143813,,
1999,Fall,39,46.779111999935864,-117.08012199999722,2,3,1.601352219831982,0.26413577795028687,0.42297441435773936,1.9851660379730154,,
1999,Fall,39,46.779111999935864,-117.08012199999722,3,4,1.6562597588670591,0.22103251516819,0.366087260274246,3.789373626524726,,
1999,Fall,41,46.77904699992864,-117.0792860000058,0,1,1.1976838121778466,0.12198085337877274,0.14609449348739548,2.8870881178630285,,
1999,Fall,41,46.77904699992864,-117.0792860000058,1,2,1.1869861879765518,0.11915493756532669,0.14143526511925117,0.9880611780223125,,
1999,Fall,41,46.77904699992864,-117.0792860000058,2,3,1.4645065910863793,0.10155123472213745,0.14872245258353028,0.08756638272876252,,
1999,Fall,41,46.77904699992864,-117.0792860000058,3,4,1.5504701658875373,0.13066692650318146,0.2025951712114024,0.0,,
1999,Fall,43,46.77915299992836,-117.08831800000448,0,1,1.4203069232856238,0.08755616098642349,0.12435662162532791,1.9270238587050763,,
1999,Fall,43,46.77915299992836,-117.08831800000448,1,2,1.4583838892206273,0.09239186346530914,0.13474280517287873,1.4231824991497597,,
1999,Fall,43,46.77915299992836,-117.08831800000448,2,3,1.429023226417874,0.10777734220027924,0.15401632528578632,0.7249018603547991,,
1999,Fall,43,46.77915299992836,-117.08831800000448,3,4,1.5314352209292028,0.1196998730301857,0.18331260149917997,0.12513801471910593,,
1999,Fall,45,46.779288328247844,-117.08746351328648,0,1,1.285870397401832,0.09113775193691254,0.1171913373014273,11.036655243446999,,
1999,Fall,45,46.779288328247844,-117.08746351328648,1,2,1.309881664722035,0.10728896409273148,0.14053584689208976,0.5246744022212506,,
1999,Fall,45,46.779288328247844,-117.08746351328648,2,3,1.3283406911636415,0.1073659136891365,0.14261851199724346,0.0,,
1999,Fall,45,46.779288328247844,-117.08746351328648,3,4,1.410017508739884,0.1700352281332016,0.23975264877039476,0.5242527854417335,,
1999,Fall,47,46.77936299993458,-117.08664599999607,0,1,1.4031569379311906,0.09536385536193848,0.13381045527897054,2.8298416058944484,,
1999,Fall,47,46.77936299993458,-117.08664599999607,1,2,1.3924365418335856,0.0915738046169281,0.12751071182333978,0.32548657898445643,,
1999,Fall,47,46.77936299993458,-117.08664599999607,2,3,1.3843473850955967,0.09917173534631729,0.1372881325020669,0.0,,
1999,Fall,47,46.77936299993458,-117.08664599999607,3,4,1.3556450117928127,0.13684915006160736,0.1855188676491041,0.4252266076865628,,
1999,Fall,49,46.77923799992988,-117.08581000000255,0,1,1.2530429912271437,0.09938715398311615,0.12453637671655658,29.383694408683947,,
1999,Fall,49,46.77923799992988,-117.08581000000255,1,2,1.184771632260782,0.1086273342370987,0.12869858409222495,2.626860063928436,,
1999,Fall,49,46.77923799992988,-117.08581000000255,2,3,1.3465280200667946,0.08976754546165466,0.12087451525673783,0.22492677664601235,,
1999,Fall,49,46.77923799992988,-117.08581000000255,3,4,1.5580819306398894,0.11042484641075134,0.17205095788627672,0.0,,
1999,Fall,51,46.77919681125739,-117.08496351312738,0,1,1.2798092947816841,0.09400500357151031,0.12030847732680432,4.626605086128211,,
1999,Fall,51,46.77919681125739,-117.08496351312738,1,2,1.3731129198929588,0.09742443263530731,0.1337747471647817,0.3250642451900343,,
1999,Fall,51,46.77919681125739,-117.08496351312738,2,3,1.394782347862562,0.09676148742437363,0.13496121461244162,0.0,,
1999,Fall,51,46.77919681125739,-117.08496351312738,3,4,1.4586442072309105,0.10179933905601501,0.1484890162139917,0.0,,
1999,Fall,53,46.779245999934034,-117.08413800000388,0,1,1.2064800763803905,0.09275434911251068,0.1119062742018753,8.292440180555124,,
1999,Fall,53,46.779245999934034,-117.08413800000388,1,2,1.2406655634712913,0.09368905425071716,0.11623678328305839,0.7000205204599849,,
1999,Fall,53,46.779245999934034,-117.08413800000388,2,3,1.414831251430822,0.07745271176099777,0.10958251710752322,0.0,,
1999,Fall,53,46.779245999934034,-117.08413800000388,3,4,1.5436953530178732,0.11045864969491959,0.17051450423467648,0.0,,
1999,Fall,55,46.77922999993481,-117.08330200000204,0,1,1.2945453704621315,0.096003957092762,0.12428147820048015,10.087613480535527,,
1999,Fall,55,46.77922999993481,-117.08330200000204,1,2,1.3196842621782765,0.09705843776464462,0.1280864928296112,0.49991538603857477,,
1999,Fall,55,46.77922999993481,-117.08330200000204,2,3,1.3264134130225043,0.09359349310398102,0.12414366462474968,0.0,,
1999,Fall,55,46.77922999993481,-117.08330200000204,3,4,1.3430206540959224,0.10159087181091309,0.1364386391096675,0.0,,
1999,Fall,57,46.779335999935,-117.08246600000088,0,1,1.350671421086065,0.09102249145507812,0.12294147788442458,9.308749954924831,,
1999,Fall,57,46.779335999935,-117.08246600000088,1,2,1.396253055093857,0.0952126607298851,0.13294096842771697,0.7010932277827815,,
1999,Fall,57,46.779335999935,-117.08246600000088,2,3,1.384028329514718,0.09991764277219772,0.13828884821505316,0.2997378968888824,,
1999,Fall,57,46.779335999935,-117.08246600000088,3,4,1.334780339648808,0.16814309358596802,0.22443409556627972,0.5000498549219928,,
1999,Fall,59,46.779252441744326,-117.08160014682795,0,1,1.1843295151873519,0.08804648369550705,0.10427604934905095,3.10479818214783,,
1999,Fall,59,46.779252441744326,-117.08160014682795,1,2,1.2299314452154222,0.10030131787061691,0.12336374484561931,0.49975486101554567,,
1999,Fall,59,46.779252441744326,-117.08160014682795,2,3,1.5079762995670547,0.12380584329366684,0.1866962774347624,0.0,,
1999,Fall,59,46.779252441744326,-117.08160014682795,3,4,1.5633768287153682,0.12729373574256897,0.19900807690054959,0.0,,
1999,Fall,61,46.77913499993167,-117.08079400000366,0,1,1.3187672423537242,0.1851670891046524,0.24419229147320878,12.09534521754657,,
1999,Fall,61,46.77913499993167,-117.08079400000366,1,2,1.309537033466621,0.2736447751522064,0.35834796707646094,3.904286056453366,,
1999,Fall,61,46.77913499993167,-117.08079400000366,2,3,1.5096304415902393,0.23766665160655975,0.35878881221608433,2.8995488187893623,,
1999,Fall,61,46.77913499993167,-117.08079400000366,3,4,1.6648842580623273,0.21842576563358307,0.3636536187585637,1.0012845023593788,,
1999,Fall,63,46.779368999936025,-117.079957999996,0,1,1.2808267271018934,0.0921163335442543,0.1179850620061136,5.553864164654362,,
1999,Fall,63,46.779368999936025,-117.079957999996,1,2,1.1726006805822644,0.10120846331119537,0.11867711295939283,0.7628173614840775,,
1999,Fall,63,46.779368999936025,-117.079957999996,2,3,1.2119233872442399,0.08275996893644333,0.10029874188168247,0.06248841633952826,,
1999,Fall,63,46.779368999936025,-117.079957999996,3,4,1.432888311243592,0.10419563949108124,0.1493007139093215,0.0,,
1999,Fall,65,46.77925399993134,-117.07912199999382,0,1,1.2859501907389443,0.11154670268297195,0.1434435035914681,7.763084020530528,,
1999,Fall,65,46.77925399993134,-117.07912199999382,1,2,1.2170142797838461,0.11654924601316452,0.1418420966960617,0.9639471999276082,,
1999,Fall,65,46.77925399993134,-117.07912199999382,2,3,1.5364418149060513,0.07927950471639633,0.12180834611131283,0.0,,
1999,Fall,65,46.77925399993134,-117.07912199999382,3,4,1.6663153051158808,0.12752705812454224,0.21250028876932725,0.0,,
1999,Fall,67,46.779270999928244,-117.07828600000069,0,1,1.3030507193575276,0.10463020950555801,0.1363384697627462,3.6635073429276033,,
1999,Fall,67,46.779270999928244,-117.07828600000069,1,2,1.2539006334975673,0.10829343646764755,0.13578920859041183,0.5627121251523207,,
1999,Fall,67,46.779270999928244,-117.07828600000069,2,3,1.5655007468302418,0.07723022997379303,0.12090398270184431,0.0,,
1999,Fall,67,46.779270999928244,-117.07828600000069,3,4,1.6302490888369845,0.1369132697582245,0.22320273327303775,0.0,,
1999,Fall,69,46.779413999934256,-117.08781300000162,0,1,1.4754862605544001,0.09404830634593964,0.13876698384184513,7.865571080750771,,
1999,Fall,69,46.779413999934256,-117.08781300000162,1,2,1.423715126335901,0.11475493013858795,0.16337832985992723,0.5623500785197636,,
1999,Fall,69,46.779413999934256,-117.08781300000162,2,3,1.5504160849762803,0.09522335976362228,0.14763582864300312,0.0,,
1999,Fall,69,46.779413999934256,-117.08781300000162,3,4,1.6751852011449002,0.193664088845253,0.32442321562677895,0.0,,
1999,Fall,71,46.77956399992798,-117.08697699999722,0,1,1.4662664082994445,0.07989579439163208,0.11714851948084927,9.767779870686969,,
1999,Fall,71,46.77956399992798,-117.08697699999722,1,2,1.4373985025148914,0.10287349671125412,0.14787021012122728,0.5616704830161297,,
1999,Fall,71,46.77956399992798,-117.08697699999722,2,3,1.3943861700492262,0.14656074345111847,0.20436227374037227,1.2620882813080723,,
1999,Fall,71,46.77956399992798,-117.08697699999722,3,4,1.325842959974495,0.18971766531467438,0.25153583094025844,0.26265410087912505,,
1999,Fall,73,46.77963696740592,-117.08617245559854,0,1,1.2181590880979478,0.10571528226137161,0.1287780318375296,7.8230923888681545,,
1999,Fall,73,46.77963696740592,-117.08617245559854,1,2,1.3352310750983607,0.10432018339633942,0.13929155063075244,0.7124759416068775,,
1999,Fall,73,46.77963696740592,-117.08617245559854,2,3,1.3586692867184338,0.10705667734146118,0.14545461944196858,0.2123192144707176,,
1999,Fall,73,46.77963696740592,-117.08617245559854,3,4,1.3299297434437674,0.12839505076408386,0.17075639692212755,0.6120093083720236,,
1999,Fall,75,46.77964199992856,-117.0853049999993,0,1,1.1849344844566891,0.10040953755378723,0.11897872361583144,9.808750240220656,,
1999,Fall,75,46.77964199992856,-117.0853049999993,1,2,1.1683213552723135,0.10534724593162537,0.12307943714104226,0.5130070283494832,,
1999,Fall,75,46.77964199992856,-117.0853049999993,2,3,1.4475405359981348,0.10549389570951462,0.15270669033988213,0.0,,
1999,Fall,75,46.77964199992856,-117.0853049999993,3,4,1.5693609601064105,0.13252243399620056,0.20797553425191573,0.0,,
1999,Fall,77,46.77957899993358,-117.0844690000058,0,1,1.1385201422637765,0.11152287572622299,0.12697104033748488,5.112764170541155,,
1999,Fall,77,46.77957899993358,-117.0844690000058,1,2,1.171829831340096,0.09810511767864227,0.11496250350296365,0.7131270761133222,,
1999,Fall,77,46.77957899993358,-117.0844690000058,2,3,1.3999537020529775,0.07936172187328339,0.11110273633780184,0.0,,
1999,Fall,77,46.77957899993358,-117.0844690000058,3,4,1.507560823594639,0.11939779669046402,0.17999944071406118,0.0,,
1999,Fall,79,46.77959499993054,-117.08363299999655,0,1,1.216237925755478,0.10304102301597595,0.12532240010067305,13.095350705784846,,
1999,Fall,79,46.77959499993054,-117.08363299999655,1,2,1.3187813179191075,0.08865909278392792,0.11692195522710089,0.6116155580005086,,
1999,Fall,79,46.77959499993054,-117.08363299999655,2,3,1.5765452218013396,0.08218646049499512,0.12957067159014912,0.0,,
1999,Fall,79,46.77959499993054,-117.08363299999655,3,4,1.677414958826009,0.19541621208190918,0.32779407734331034,0.0,,
1999,Fall,81,46.779584999929135,-117.08279699999753,0,1,1.1900831748603564,0.09984639286994934,0.11882551222502377,7.405496506790277,,
1999,Fall,81,46.779584999929135,-117.08279699999753,1,2,1.3191698772273637,0.10230924934148788,0.1349632798930343,0.6134287036141214,,
1999,Fall,81,46.779584999929135,-117.08279699999753,2,3,1.459313406476672,0.11065435409545898,0.16147938241652013,0.0,,
1999,Fall,81,46.779584999929135,-117.08279699999753,3,4,1.5580013234703831,0.11537386476993561,0.1797526340054527,0.0,,
1999,Fall,83,46.77942399993122,-117.08196100000237,0,1,1.222386176860784,0.09116866439580917,0.11144331512029705,12.964094831118949,,
1999,Fall,83,46.77942399993122,-117.08196100000237,1,2,1.4108068229657456,0.11641712486743927,0.16424207407303848,1.051441932853444,,
1999,Fall,83,46.77942399993122,-117.08196100000237,2,3,1.5737333289502942,0.1191369965672493,0.187489862208917,0.2501376473586254,,
1999,Fall,83,46.77942399993122,-117.08196100000237,3,4,1.6079962096221556,0.13545046746730804,0.21780383827898045,0.0,,
1999,Fall,85,46.77956499992903,-117.08112500000126,0,1,1.2515316901084923,0.0966043546795845,0.12090341128398063,3.7476582154621103,,
1999,Fall,85,46.77956499992903,-117.08112500000126,1,2,1.2555873209317492,0.11588036268949509,0.14549791413790256,1.050885927146475,,
1999,Fall,85,46.77956499992903,-117.08112500000126,2,3,1.4412692949677364,0.11368659138679504,0.16385299341533122,0.049933964106864924,,
1999,Fall,85,46.77956499992903,-117.08112500000126,3,4,1.598677513343664,0.12243899703025818,0.1957404713086254,0.0,,
1999,Fall,87,46.779683999931706,-117.08028899999346,0,1,1.2809005173747514,0.0861700177192688,0.11037522027880291,5.048222685049647,,
1999,Fall,87,46.779683999931706,-117.08028899999346,1,2,1.3759152886996624,0.106424480676651,0.1464310700549259,0.7488910544840848,,
1999,Fall,87,46.779683999931706,-117.08028899999346,2,3,1.5604412570462982,0.12078821659088135,0.18848291653345542,0.0,,
1999,Fall,87,46.779683999931706,-117.08028899999346,3,4,1.6442331606488074,0.12943397462368011,0.21281963319083108,0.0,,
1999,Fall,89,46.779606714350294,-117.07944701867667,0,1,1.3096094059230783,0.09241630136966705,0.12102925753433784,5.343307783539327,,
1999,Fall,89,46.779606714350294,-117.07944701867667,1,2,1.280997008715001,0.10712477564811707,0.13722651716450354,0.649490869117623,,
1999,Fall,89,46.779606714350294,-117.07944701867667,2,3,1.5340831976005802,0.10049181431531906,0.15416280383752842,0.04998499476084224,,
1999,Fall,89,46.779606714350294,-117.07944701867667,3,4,1.6487496122823715,0.12638308107852936,0.20837405592727679,0.15010402000332873,,
1999,Fall,91,46.7795519999343,-117.07861699999664,0,1,1.3033942465870303,0.10782703757286072,0.1405411403989902,7.74933344275771,,
1999,Fall,91,46.7795519999343,-117.07861699999664,1,2,1.2739443016077814,0.11000183969736099,0.14013621684882568,1.2481829060080978,,
1999,Fall,91,46.7795519999343,-117.07861699999664,2,3,1.52217294946325,0.08448033034801483,0.12859367361746746,0.2503904555071494,,
1999,Fall,91,46.7795519999343,-117.07861699999664,3,4,1.6242337943991298,0.11022452265024185,0.17903039466003515,0.24969166252019687,,
1999,Fall,93,46.77949399993123,-117.07778100000496,0,1,1.3136635494835722,0.09376703947782516,0.12317834190500605,22.45241805760155,,
1999,Fall,93,46.77949399993123,-117.07778100000496,1,2,1.374755043494285,0.10490036755800247,0.14421230936476817,1.5508433964382726,,
1999,Fall,93,46.77949399993123,-117.07778100000496,2,3,1.5715319946094009,0.08919516205787659,0.14017305093832355,0.44959360196226544,,
1999,Fall,93,46.77949399993123,-117.07778100000496,3,4,1.6560303770790736,0.12652534246444702,0.20952981059145712,0.050041624174601305,,
1999,Fall,95,46.77971682001114,-117.08807304254276,0,1,1.4018994518031505,0.07452599704265594,0.10447795439918259,5.742598342468049,,
1999,Fall,95,46.77971682001114,-117.08807304254276,1,2,1.3430992244890667,0.08598059415817261,0.1154804693349508,0.6496465839090038,,
1999,Fall,95,46.77971682001114,-117.08807304254276,2,3,1.484609263897704,0.18493600189685822,0.27455770164427906,0.7495506620963462,,
1999,Fall,95,46.77971682001114,-117.08807304254276,3,4,1.5787478846512724,0.26587942242622375,0.4197565757277028,1.5505290580282491,,
1999,Fall,97,46.77987299993621,-117.08724500000507,0,1,1.4678416690268707,0.09266529232263565,0.1360179773437204,2.847148750840121,,
1999,Fall,97,46.77987299993621,-117.08724500000507,1,2,1.4518599790199234,0.07979463040828705,0.11585063043047818,0.0,,
1999,Fall,97,46.77987299993621,-117.08724500000507,2,3,1.6407933202159404,0.1291157752275467,0.21185230152786141,0.0,,
1999,Fall,97,46.77987299993621,-117.08724500000507,3,4,1.642941482551084,0.16586032509803772,0.27249880841297486,0.0,,
1999,Fall,99,46.77993499993081,-117.08640899999394,0,1,1.403752080681358,0.09949544817209244,0.13966694238989896,4.5441053614043,,
1999,Fall,99,46.77993499993081,-117.08640899999394,1,2,1.4053381842507955,0.08625432848930359,0.12121650138292957,1.1496934604508575,,
1999,Fall,99,46.77993499993081,-117.08640899999394,2,3,1.3926398614525102,0.10073396563529968,0.14028613594590567,0.44997391702704215,,
1999,Fall,99,46.77993499993081,-117.08640899999394,3,4,1.3672527287048095,0.12657250463962555,0.1730566023475302,0.7506590766653737,,
1999,Fall,101,46.77980999993464,-117.08557299999924,0,1,1.1980027762595067,0.1085396483540535,0.13003080006238668,4.252641562680636,,
1999,Fall,101,46.77980999993464,-117.08557299999924,1,2,1.2115313562974497,0.10190767794847488,0.12346434728203948,1.2513936487178965,,
1999,Fall,101,46.77980999993464,-117.08557299999924,2,3,1.4118658302521556,0.08736914396286011,0.1233535089795436,0.15012931231001864,,
1999,Fall,101,46.77980999993464,-117.08557299999924,3,4,1.5523583731081212,0.19114290177822113,0.29672228403560474,0.04993362007568615,,
1999,Fall,103,46.779775999927644,-117.08473700000131,0,1,1.263032524675522,0.11288519203662872,0.14257766909650432,4.055669651365445,,
1999,Fall,103,46.779775999927644,-117.08473700000131,1,2,1.200017323081323,0.11028693616390228,0.13234623390624675,0.34958996913888973,,
1999,Fall,103,46.779775999927644,-117.08473700000131,2,3,1.5065686367014985,0.1123824343085289,0.1693118508453961,0.0,,
1999,Fall,103,46.779775999927644,-117.08473700000131,3,4,1.6036369637715495,0.14905792474746704,0.23903479786811616,0.0,,
1999,Fall,105,46.77981799992982,-117.08390099999663,0,1,1.286800177997532,0.15178240835666656,0.19531363009025263,3.5545910373214875,,
1999,Fall,105,46.77981799992982,-117.08390099999663,1,2,1.3005719249409466,0.18029367923736572,0.23448489746042633,0.8513662905039274,,
1999,Fall,105,46.77981799992982,-117.08390099999663,2,3,1.546585449772022,0.21236397325992584,0.32843903109957606,0.24973731238081473,,
1999,Fall,105,46.77981799992982,-117.08390099999663,3,4,1.6719627709843683,0.22752636671066284,0.3804156145575654,0.0,,
